"Limit","Gender","Education","MarriageStatus","Age","Status1","Status2","Status3","Status4","Status5","Status6","Bill1","Bill2","Bill3","Bill4","Bill5","Bill6","Payment1","Payment2","Payment3","Payment4","Payment5","Payment6","IndLevel","Default"
260000,"F","GradS","Married",32,-1,-1,2,-1,-1,-1,598,2268,2268,1732,718,165,2268,0,1732,718,165,3735,2.6,"N"
360000,"F","GradS","Single",32,0,0,0,0,0,0,11358,17580,17416,14789,11800,21831,7079,7000,5000,0,11831,13000,0.9,"Y"
30000,"F","Univ","Single",24,0,0,0,0,0,0,28008,29549,30298,30046,29880,27039,2000,2000,900,1000,2000,0,5.3,"N"
80000,"F","Univ","Single",36,-2,-2,-2,-2,-2,-2,3966,0,0,0,0,0,0,0,0,0,0,0,4.6,"N"
280000,"F","Univ","Single",30,2,2,2,2,2,0,254307,257669,226452,215692,194206,185854,9100,5509,7604,0,9200,6400,2.9,"N"
50000,"F","Univ","Married",37,0,0,0,0,0,2,28522,29906,34057,34611,38359,37592,1849,5000,1417,4488,0,1540,1.7,"N"
70000,"M","Univ","Single",31,0,0,-1,-1,-2,-2,62737,40745,1880,0,0,0,4030,2500,0,0,0,0,0.6,"N"
50000,"F","GradS","Single",29,0,0,2,2,0,0,15416,17392,18446,17852,18236,20524,2233,1639,0,672,2602,2000,3.6,"N"
60000,"F","GradS","Single",23,2,2,2,2,2,2,26596,29332,28577,30805,31601,32349,3500,0,2709,1600,1400,1300,0.1,"Y"
490000,"M","GradS","Married",42,0,0,0,0,0,0,497657,498379,498646,436116,438700,436436,18260,18529,15000,15500,15620,15420,3.5,"N"
140000,"F","Univ","Single",29,0,0,0,0,0,0,43030,44335,45351,46317,55506,56609,2000,1755,1721,10000,2028,3000,2.9,"N"
420000,"F","GradS","Single",29,0,0,0,0,0,0,105582,97913,75353,78322,77048,23007,23004,20002,7096,20261,3068,10009,0.6,"N"
50000,"F","HS","Married",40,0,0,0,0,0,0,49941,51213,12104,12898,13687,14458,2400,1206,1000,1000,1000,1000,2.2,"N"
360000,"F","GradS","Married",35,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,2,"Y"
50000,"F","Univ","Single",25,1,-1,-1,-1,-1,-1,0,870,590,3700,1999,7300,870,590,3700,1999,7300,17120,1,"N"
160000,"M","GradS","Single",30,-1,-1,-1,-1,-1,-1,4180,7781,1256,14160,6180,2000,7781,1276,14160,6180,2000,290,1.8,"N"
60000,"M","Univ","Single",28,0,0,0,0,0,0,60721,61452,59797,30372,45283,24588,4000,1353,27826,1300,1903,3000,5.7,"Y"
10000,"M","HS","Married",50,0,0,0,3,2,2,4674,6422,9145,8854,8563,9918,2000,3000,0,0,1500,0,1.9,"N"
380000,"F","HS","Married",44,0,0,0,0,-1,-1,7234,4772,4519,3818,4096,4058,1500,2000,2023,4102,4448,7274,1.2,"N"
20000,"F","Univ","Single",46,8,7,6,5,4,3,21075,20795,20206,19617,18737,18148,0,0,0,0,0,0,3.2,"N"
120000,"M","GradS","Single",28,0,0,0,2,2,0,7164,9383,16571,16607,16043,16379,2515,7703,600,0,595,599,3.3,"Y"
510000,"F","Univ","Single",48,0,0,0,0,0,-1,113616,96756,72730,64746,24040,23791,9019,8000,20000,24040,23791,22503,1.7,"N"
50000,"M","Univ","Married",47,0,0,0,0,0,0,49032,48764,49521,48830,49728,50146,2599,2556,1665,1600,1800,2000,0.4,"N"
360000,"F","Univ","Married",42,-1,-1,-1,-1,-2,-2,44380,968,990,390,390,3103,968,990,390,390,3103,0,2.3,"N"
320000,"F","GradS","Single",32,-2,-2,-2,-2,-2,-2,3916,2872,4704,3382,2575,8097,2886,4732,3398,2588,8137,2474,3.4,"N"
130000,"F","Univ","Single",43,0,0,0,0,0,0,87289,81818,41268,31836,33559,10390,5000,2000,2000,2000,2000,2000,3.5,"N"
110000,"M","Univ","Married",32,0,0,0,0,0,2,110198,107710,83913,47369,48905,46046,3851,3021,1649,3513,0,1664,3.1,"N"
110000,"M","GradS","Single",29,2,0,0,0,2,0,77831,79365,81485,86309,84028,86114,3430,4000,7100,0,3600,3142,2,"Y"
590000,"M","GradS","Married",63,0,0,0,-1,0,0,630458,646770,693131,324522,358774,369685,28000,61115,325000,40000,20000,51000,1.2,"N"
60000,"F","Univ","Married",35,0,0,0,0,0,3,20163,21517,22860,25154,29387,30607,2000,2000,3000,5000,2000,6000,0.2,"N"
50000,"M","Univ","Married",33,0,0,0,0,0,0,49916,50240,26443,30768,10778,10989,2000,2000,5000,1000,1000,0,4.3,"N"
380000,"F","GradS","Single",30,0,0,2,2,0,0,27015,31684,33442,32361,32518,32308,5700,2800,0,1205,1226,1332,0.5,"N"
50000,"F","Univ","Single",23,0,0,0,0,0,0,35454,33824,28528,28102,25574,26524,1901,1900,1050,1000,2000,2500,0.5,"N"
2e+05,"F","GradS","Married",34,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,4.1,"N"
70000,"M","HS","Other",26,1,2,2,0,0,0,39073,40154,39214,39861,41063,42918,2000,0,1600,2000,2700,1500,3.4,"Y"
50000,"M","HS","Married",43,0,0,0,0,0,0,5653,16890,17606,17955,18418,18601,11340,1300,641,751,573,476,2.1,"N"
80000,"F","HS","Single",35,0,-1,0,0,0,0,49608,12412,14873,17364,17770,17460,12500,6500,3000,2000,3000,2000,2.6,"N"
1e+05,"M","GradS","Married",35,1,2,2,2,2,0,17365,18102,17514,20207,19745,20263,1310,0,3000,0,1000,1000,0.2,"N"
380000,"F","GradS","Single",33,-2,-2,-2,-2,-2,-2,11924,16615,3273,9833,6580,6080,16615,3273,9833,6580,6080,4697,3.6,"N"
30000,"F","HS","Married",35,1,-2,-1,0,0,-1,-5,-5,2605,893,895,2328,0,2610,18,2,2333,1,0.8,"N"
220000,"M","HS","Married",30,2,-1,-1,-1,-1,-1,780,390,0,780,0,780,390,0,780,0,780,390,2.9,"Y"
240000,"F","GradS","Married",58,-1,-1,-1,-1,-1,-1,7217,8204,3001,6861,4681,2729,8210,3001,6866,4681,2729,3138,0.8,"N"
270000,"M","GradS","Married",61,0,0,0,0,0,0,15194,16934,18533,8855,3140,5140,2000,2000,2000,1000,2000,2000,0.3,"N"
50000,"M","Univ","Single",28,0,0,0,0,2,0,28864,30090,31282,33350,32682,33385,2000,2000,2900,0,1400,1600,0.5,"N"
50000,"F","Univ","Single",23,0,0,0,2,0,0,20821,11864,13094,12434,12429,12505,1190,2000,0,600,594,610,0.6,"N"
80000,"F","Univ","Single",45,-1,-1,-1,-1,0,-1,2574,390,3889,780,390,390,390,3889,780,0,390,390,3.2,"N"
50000,"M","HS","Single",40,0,0,0,0,-1,0,50693,50019,36939,29500,19655,20067,1747,1515,3076,20693,679,653,4.8,"N"
150000,"F","Univ","Single",29,0,0,0,0,0,0,84357,86398,64763,66093,62568,63828,2841,3000,1839,1773,1792,1846,4.3,"N"
1e+05,"F","Univ","Married",58,0,0,0,0,0,0,101249,101476,94893,101301,101451,99319,3642,4230,10000,3582,5000,4133,0.6,"N"
2e+05,"F","GradS","Single",35,0,0,0,0,0,0,65503,66805,68726,70586,72409,73926,2394,3000,3000,3000,2685,2100,5.9,"N"
240000,"F","Univ","Single",30,0,-1,-1,-2,-2,-2,7818,9363,0,0,0,0,9434,0,0,0,0,178,1.9,"N"
2e+05,"M","GradS","Single",27,0,0,-1,-1,-1,-1,58725,76287,22869,30268,54466,37127,30229,22946,30684,54589,37208,55031,4,"N"
50000,"M","Univ","Single",24,0,0,0,0,0,0,33715,22824,17144,18104,19205,19014,6600,1900,1500,1500,1500,1500,0.2,"N"
280000,"M","GradS","Single",28,0,0,0,0,0,-1,281663,211805,96763,67554,-3,1244,80019,5000,439,10603,1247,2187,0.6,"N"
80000,"F","GradS","Single",28,1,-2,-2,-2,-1,-1,0,0,0,0,2284,-786,0,0,0,2284,0,0,2.7,"Y"
50000,"M","HS","Married",39,0,0,-2,-2,-2,-2,44574,0,0,0,0,0,0,0,0,0,0,0,0.2,"N"
30000,"F","GradS","Single",23,0,0,0,0,-1,-1,20958,12186,5754,5070,759,2480,1092,1109,1000,759,2480,0,0.6,"Y"
20000,"F","Univ","Single",46,-1,-1,-1,-1,-2,-2,390,0,780,0,0,0,0,780,0,0,0,0,0.9,"Y"
350000,"F","Univ","Single",29,0,0,0,0,0,0,209234,205458,200654,196308,192735,190735,7280,7360,8568,6600,6711,6883,5.5,"N"
380000,"M","Univ","Single",34,0,0,0,0,0,0,194314,179206,193992,174675,171253,169121,9010,35000,5000,6000,5000,4400,2.2,"N"
110000,"M","HS","Single",27,0,0,0,0,0,0,45443,55567,65753,65379,65467,64596,15567,15753,5379,5467,4596,3405,0.4,"N"
50000,"M","GradS","Single",49,0,0,0,0,0,0,48960,49686,50723,9182,10025,10400,2255,2292,1157,1000,600,0,0.2,"N"
70000,"F","Other","Married",24,0,0,0,-2,-2,-2,47663,47470,0,0,0,0,1000,0,0,0,0,0,7.5,"N"
1e+05,"F","GradS","Single",25,2,0,0,2,0,0,97570,87923,91078,86433,65149,64810,4100,5514,2500,3000,4000,3000,0.7,"Y"
80000,"M","Univ","Single",36,-2,-2,-2,-2,-2,-2,59223,26241,10387,74864,74305,0,1141,10725,74864,1486,0,0,2.4,"N"
4e+05,"F","Univ","Married",41,0,0,0,0,0,0,10928,12730,14486,13419,14313,14524,2000,2002,2000,2000,3000,5000,1.4,"N"
2e+05,"F","HS","Married",41,1,-1,-1,-1,0,-1,0,340,0,148,148,198,340,0,148,0,198,7296,3.5,"Y"
120000,"F","Univ","Single",29,0,0,0,2,-1,0,9102,10626,15003,9270,46193,30774,2000,5000,0,49920,1500,4000,2.3,"N"
410000,"F","HS","Married",48,-1,-1,-1,-1,-1,-1,6578,43564,16813,11080,16595,15843,43821,16865,11100,16615,15866,1547,5.2,"N"
130000,"F","Univ","Married",53,0,0,0,0,0,0,210628,215308,219970,221119,21904,22052,6800,6794,5315,2000,1000,1000,0.6,"N"
50000,"F","HS","Married",50,0,0,0,0,0,0,12164,13475,14197,15207,15509,15834,1521,1243,1253,555,575,579,1.3,"N"
230000,"F","GradS","Single",36,-2,-2,-2,-2,-2,-2,0,0,0,1279,0,2794,0,0,1279,0,2794,0,3.1,"N"
170000,"F","Univ","Married",42,0,0,0,0,-2,-2,4600,6519,7360,2437,2881,2659,2000,1000,2437,3103,2659,2659,1.8,"N"
50000,"M","Univ","Married",32,0,0,0,0,0,0,47842,48752,39937,25864,6990,9990,2097,1650,1500,2000,3000,0,2.7,"N"
60000,"M","Univ","Married",36,3,2,2,7,7,6,2400,2400,2400,2400,2400,1800,0,0,0,0,0,0,6.5,"Y"
80000,"F","HS","Married",39,-1,-1,-1,-1,-1,-1,715,2012,3550,7529,0,3228,2012,3550,7529,0,3228,0,1.2,"N"
180000,"F","Univ","Married",29,2,2,2,2,2,2,113331,113436,109439,111108,108476,104655,5500,1308,7623,3900,11,7700,1.2,"Y"
70000,"F","Univ","Single",34,0,0,0,0,0,0,62694,63995,66446,67786,69686,70500,1818,3000,1903,2458,1900,0,1.9,"N"
150000,"M","GradS","Single",28,0,0,0,0,0,0,28416,37392,44547,52871,57877,64020,10000,10008,10012,10002,8006,7005,1.4,"N"
130000,"M","Univ","Married",43,-2,-2,-2,-1,0,0,0,0,0,96963,99004,101833,0,0,96963,3554,4435,3304,0.7,"N"
230000,"F","Univ","Single",38,0,0,0,0,0,0,75459,76607,78868,80343,82564,74531,3000,3500,3000,3500,3000,3000,0.4,"N"
230000,"F","GradS","Single",31,-1,-1,-1,-1,-1,-1,2274,7398,5537,1247,0,1000,7398,5537,1259,0,1000,4134,2.7,"N"
2e+05,"F","GradS","Single",28,-2,-2,-2,-2,-2,-2,7618,7961,1452,6248,4112,0,7961,1452,6248,4112,0,3428,4.9,"N"
210000,"F","Univ","Married",35,0,0,0,0,0,0,37148,35754,34232,32331,30337,28012,2000,2000,2444,1342,1038,2000,0.6,"N"
50000,"F","GradS","Single",25,-1,-1,-1,-1,-1,-2,390,0,390,780,0,0,0,390,780,0,0,0,4.3,"Y"
380000,"F","GradS","Single",40,0,-1,-1,-1,-1,0,4366,2566,4174,-192,15011,12990,2566,4174,192,16350,2000,55500,1.3,"Y"
50000,"M","Univ","Married",25,0,0,0,0,0,0,47410,48705,46776,48218,41037,9288,2100,2000,2300,2100,470,350,3.4,"N"
230000,"F","Univ","Single",27,0,0,0,0,0,0,175050,164054,127369,108702,77703,79123,10000,10000,4000,3000,5000,5000,2.3,"N"
320000,"M","GradS","Married",28,0,0,0,0,0,0,79819,64851,37762,16425,12177,45648,3524,2941,2013,270,42659,100002,1.1,"N"
2e+05,"M","GradS","Single",29,-1,-1,-1,-1,-1,-1,99,99,99,99,99,348,99,99,99,99,348,0,3.6,"N"
50000,"F","Univ","Married",32,0,0,0,0,0,0,36062,36345,10529,8337,2475,0,1500,1847,1000,0,0,0,2.1,"N"
490000,"M","GradS","Married",43,2,-1,-1,-2,-1,-1,3956,3081,0,0,2236,3052,3081,0,0,2236,3052,3159,0.3,"Y"
270000,"F","Other","Single",29,1,-1,-1,-1,-2,-1,-9,3265,6125,0,0,29961,3274,6129,0,0,29961,6216,1.4,"N"
320000,"M","GradS","Married",50,-2,-2,-2,-2,-2,-2,18831,1809,1294,2310,50720,51736,1809,2588,2310,50720,51736,0,0,"N"
80000,"M","GradS","Married",34,0,0,2,2,2,0,73839,78934,76649,81845,80021,82334,6700,0,7500,0,4200,3000,1.2,"Y"
260000,"F","Univ","Single",44,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.9,"Y"
350000,"M","GradS","Married",35,0,0,0,2,-1,2,15193,19734,5338,3042,2418,2233,5197,3000,0,2500,0,5000,1.7,"N"
440000,"M","GradS","Single",52,2,0,0,0,0,0,424606,418158,410821,403658,412248,456264,15010,14660,14500,15089,51000,27000,0.8,"Y"
30000,"F","Univ","Married",38,0,0,0,0,2,0,7979,9046,10279,10610,10339,8710,1200,1423,754,0,1000,3000,1.5,"N"
180000,"F","Univ","Single",33,1,-2,-2,-2,-2,-2,5931,2294,900,0,0,0,2294,900,0,0,0,788,4.1,"N"
30000,"F","Univ","Married",22,0,0,0,0,0,0,14533,16534,17213,17723,17431,17882,3002,2002,1553,1002,2002,1000,3.4,"N"
280000,"F","HS","Single",46,-2,-2,-2,-2,-2,-2,1401,5201,3615,1963,2086,1297,5201,3615,1963,2086,1297,1154,0,"N"
20000,"M","Univ","Married",61,3,4,3,2,2,4,18618,18040,17471,16893,21318,20412,0,0,0,4726,0,0,0.8,"Y"
180000,"F","Univ","Married",35,0,0,-2,-2,-2,-2,43068,316,316,316,316,316,316,316,316,316,316,314,3.4,"N"
80000,"F","Univ","Married",24,2,2,-1,0,0,0,3177,-13,4229,4161,4042,6807,0,4242,1032,1000,2812,2248,2.7,"Y"
20000,"F","HS","Single",22,3,2,2,4,4,4,1650,1650,1650,1650,1650,1650,0,0,0,0,0,0,3.8,"Y"
210000,"F","GradS","Single",30,1,-1,-1,-1,-1,-1,0,795,588,1488,609,768,795,588,1488,609,768,588,1.5,"N"
160000,"M","Univ","Married",41,0,0,-2,-2,-2,-2,2524,0,0,0,0,0,0,0,0,0,0,0,5.1,"Y"
90000,"M","Univ","Single",28,0,0,0,0,0,0,42322,43314,44354,45372,46317,51292,1997,2037,2055,2000,5913,0,2.2,"N"
360000,"F","HS","Single",35,-1,2,2,-2,-2,-2,2500,2500,0,0,0,0,0,0,0,0,0,0,1,"N"
140000,"F","GradS","Single",28,0,0,0,0,0,0,115743,117357,112527,91802,94114,91201,5000,5000,3600,4000,4000,4000,1.2,"N"
2e+05,"M","HS","Married",30,0,0,0,0,0,0,141785,144933,148103,148137,151505,154728,7000,7000,4000,4000,4000,4000,2.3,"N"
30000,"F","HS","Married",29,1,2,2,2,2,2,27705,28452,29693,30206,30309,28218,1500,2000,1500,1044,0,2000,1.5,"Y"
30000,"M","Univ","Single",29,1,3,2,0,0,0,31986,31189,29634,28174,27307,24449,0,4,1020,1110,989,982,4.9,"N"
50000,"M","GradS","Single",26,0,0,0,0,0,0,50947,23750,11105,5960,5220,3024,3432,1071,158,500,400,337,3.6,"N"
20000,"F","HS","Single",41,0,0,2,0,0,0,19080,20303,19302,19897,19895,20313,3000,0,1311,699,725,711,3.5,"N"
20000,"M","GradS","Single",27,1,2,2,2,0,0,15678,15129,17973,31269,11401,8311,0,3100,0,2000,1000,2000,2,"N"
30000,"M","Univ","Single",25,1,-1,2,2,-1,0,0,1170,390,0,9494,11473,1170,0,0,9494,3000,378,1.4,"Y"
60000,"M","HS","Single",28,2,2,2,2,2,2,53567,59629,60943,60716,58458,49529,6950,3250,1767,0,3654,0,4.3,"N"
370000,"F","HS","Married",37,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.3,"Y"
420000,"F","GradS","Married",36,-1,-1,-1,-1,-1,-1,0,1493,0,11511,14916,15564,0,0,11511,14916,15564,11339,1.3,"N"
1e+05,"F","Univ","Married",42,0,0,0,0,0,0,63984,65917,67673,66292,67793,67182,3000,4000,3000,2500,3000,2500,1.9,"N"
50000,"M","HS","Married",55,0,0,2,0,0,2,42067,45127,44106,44839,47634,46718,4055,0,1767,3683,0,1817,7.1,"N"
120000,"M","Univ","Single",29,0,0,0,0,0,0,118277,121004,118774,91369,88015,88087,6513,3740,3215,3300,3405,3303,0,"N"
130000,"F","Univ","Single",52,0,0,0,0,0,0,124007,124919,119553,116530,113962,113972,6000,5000,4214,4500,5000,4200,3,"N"
320000,"M","Univ","Single",29,2,2,2,2,2,2,58267,59246,60184,58622,62307,63526,2500,2500,0,4800,2400,1600,2.1,"Y"
50000,"F","Univ","Other",48,2,0,0,0,0,0,18460,20942,18942,18811,18183,18561,2813,1289,658,659,679,654,0.2,"Y"
50000,"F","Univ","Single",23,0,0,0,0,0,0,49809,50364,38429,18815,18305,19013,2040,2766,1690,1000,1000,1000,5.1,"N"
30000,"M","Univ","Single",23,0,0,2,2,0,0,14404,32852,17113,4818,4818,0,3196,2000,0,0,0,0,0.8,"N"
130000,"M","HS","Married",40,-1,0,-1,-1,-2,-2,3015,2620,1330,0,0,0,1000,1330,0,0,0,0,4,"N"
50000,"M","GradS","Married",34,0,0,0,0,0,0,45341,31383,16235,17035,15601,16349,2115,2000,2022,1000,1000,2000,4.9,"N"
3e+05,"F","GradS","Married",36,-1,-1,-1,-2,-2,-1,2072,2654,0,0,0,380,2654,0,0,0,380,0,0.2,"N"
110000,"M","HS","Single",40,0,0,0,0,0,0,84965,85007,84965,79625,79370,81134,3280,2913,2790,2851,3053,2458,3.2,"N"
130000,"F","Univ","Married",27,-1,-1,-1,-1,0,0,792,0,396,485,46773,47313,0,396,485,46684,1700,1712,2.4,"N"
150000,"F","Univ","Single",27,2,2,-1,-1,-1,-2,573,0,220,693,0,0,0,220,693,0,0,0,0.1,"N"
280000,"M","GradS","Married",34,-1,-1,-1,-2,-1,0,441,76,-21,-21,15237,7345,76,0,0,15258,36,0,2,"N"
10000,"M","GradS","Married",40,2,-1,-1,-2,-2,-2,3567,1000,0,0,0,0,5000,0,0,0,0,0,2.8,"Y"
90000,"M","GradS","Married",34,2,0,0,0,0,0,54933,55460,56599,58155,60058,61250,2009,2057,2500,3000,2189,2282,3.1,"Y"
170000,"M","Univ","Single",42,0,0,0,0,0,0,102141,100600,103156,94090,95922,99324,4002,5107,3600,3500,5000,3000,2.6,"N"
190000,"M","Univ","Married",44,0,0,0,0,0,0,197494,194913,192896,116537,112086,108660,7200,8000,4100,4000,5000,7000,4,"N"
180000,"F","GradS","Single",35,-2,-2,-2,-2,-2,-2,7210,370,8479,792,3826,1997,370,8875,792,3826,1997,396,3.9,"N"
260000,"M","HS","Single",31,0,0,0,0,0,0,257920,256117,232981,202190,202800,202490,10036,8185,6715,7033,6728,6882,0.3,"N"
490000,"F","Univ","Married",42,-1,-1,-1,0,-1,-1,15838,11356,25409,15926,8604,8941,11404,25458,86,8711,5034,1345,1.4,"N"
80000,"M","GradS","Single",42,0,0,0,0,0,0,74380,68820,59079,30289,27415,28447,2619,2036,1215,1500,1504,1200,4.9,"N"
5e+05,"M","Univ","Married",47,-1,-1,-1,-1,-1,-1,18463,17849,12818,5674,11416,36000,18011,12818,5674,11416,36018,14537,3.5,"N"
150000,"F","HS","Married",55,-2,-2,-2,-2,-2,-2,1194,2095,2154,2900,2512,3514,2101,2160,3046,2519,3625,0,4.8,"N"
310000,"F","Univ","Married",48,-2,-2,-2,-2,-2,-2,0,99,0,110,0,0,99,0,110,0,0,0,1.5,"N"
80000,"M","Univ","Single",31,8,7,6,5,4,3,126786,124971,121216,97622,88878,80518,0,0,0,0,0,0,1.6,"N"
230000,"M","HS","Married",55,0,0,0,0,0,0,214423,214585,170063,176893,183699,188700,10000,10000,10000,10000,10000,9000,0.5,"N"
130000,"M","GradS","Single",29,0,0,0,0,0,0,126974,122107,108542,89356,91024,89779,5988,4560,3300,3509,3500,3415,1.4,"N"
230000,"M","GradS","Married",47,0,0,0,0,0,0,143083,130011,83545,82638,26332,25425,6500,4579,4500,3000,1000,3000,4.1,"N"
50000,"M","HS","Married",53,0,0,0,0,0,0,6618,7641,8651,8824,9008,9187,1133,1143,316,326,328,339,0.9,"N"
50000,"M","HS","Married",36,0,0,0,0,0,0,44917,46230,49319,50401,18919,19469,2061,4150,2232,750,929,611,2.7,"N"
10000,"F","GradS","Single",56,1,2,2,2,0,0,12006,6367,9839,6998,3183,1151,1000,4000,0,0,0,0,3.7,"N"
120000,"F","Univ","Single",28,2,2,2,2,0,0,111840,114252,115306,112404,114269,116332,5300,3600,0,3400,3500,4494,0.2,"Y"
230000,"F","GradS","Single",28,-1,-1,0,0,0,0,2403,7357,9752,12608,10797,20539,7357,2566,3000,1000,10000,2000,6.2,"N"
220000,"F","Univ","Married",40,0,0,-2,-1,0,0,21920,0,0,5752,8478,9336,0,0,5752,3000,1000,2000,0.2,"N"
50000,"M","HS","Married",42,0,0,0,0,0,0,50708,44610,44043,28557,27903,29164,1872,1566,983,1027,3000,999,1.5,"N"
160000,"M","Univ","Married",40,-1,-1,-1,-2,-2,-2,1672,2927,0,0,0,0,2941,0,0,0,0,0,6.1,"N"
60000,"F","GradS","Single",27,1,-1,2,0,0,0,0,3187,2816,3579,3400,4417,3366,0,1000,0,1017,0,5.1,"N"
360000,"F","Univ","Single",33,-1,-1,0,0,0,0,3231,9523,11357,12123,9743,9567,9666,2000,1000,0,0,536,2.8,"N"
430000,"F","GradS","Married",43,0,-1,-1,-1,-1,-1,30000,28490,33490,30636,30240,0,28647,35000,30636,30241,0,179,0.8,"N"
5e+05,"F","Univ","Single",48,-1,-1,-1,-1,-1,-1,77461,68781,58436,9536,8302,64460,68781,58436,9536,58302,64460,14000,1.7,"N"
360000,"F","GradS","Single",29,-1,2,-1,-1,0,-1,780,390,390,540,540,390,0,390,540,390,390,390,1.1,"N"
160000,"M","GradS","Married",29,-1,-1,-1,-1,0,0,498,680,0,362,9464,6087,682,0,362,9102,0,514,0.3,"N"
30000,"F","HS","Single",28,0,0,0,0,-1,-1,25354,24826,25412,21658,980,55,1650,1200,1000,1000,55,0,1.8,"N"
120000,"F","GradS","Single",28,0,0,0,2,0,0,75982,78213,82563,78273,79914,81514,3451,6275,0,2898,2926,6210,3.6,"Y"
50000,"F","Univ","Married",50,0,0,0,0,0,0,48926,45156,27762,19238,15585,15892,2036,1243,3991,712,715,582,1.1,"Y"
10000,"F","HS","Married",58,0,0,0,0,0,0,7569,8598,9590,9782,9986,9173,1158,1150,335,346,336,1323,0.9,"N"
50000,"M","Univ","Married",25,0,0,0,0,0,0,27699,28513,29341,29928,29533,28538,1565,1393,980,994,1024,886,0.1,"N"
120000,"M","Univ","Single",29,0,0,0,0,0,0,115698,118277,121004,118774,91369,88015,6000,6513,3740,3215,3300,3405,4.2,"N"
260000,"M","GradS","Single",29,0,0,0,0,0,0,128208,100939,92549,90038,88772,111287,17000,6000,5000,6500,25000,4000,1.9,"N"
50000,"F","HS","Single",29,2,0,0,0,0,0,48259,48740,26953,27860,28420,29045,1726,1500,1376,936,1000,1100,0.9,"Y"
320000,"M","GradS","Married",40,0,0,0,0,0,0,247276,241167,238196,231580,229683,235837,10000,10000,10000,19000,13000,8000,2.7,"N"
180000,"F","Univ","Single",29,0,0,0,0,0,0,151652,146805,143134,136777,133938,133723,6000,7000,5000,5000,5000,4679,3,"N"
220000,"F","GradS","Single",28,-1,-1,-1,-2,-2,-2,25000,25000,0,0,0,0,25000,0,0,0,0,0,4,"N"
260000,"M","GradS","Married",38,3,2,2,-2,-2,-2,2500,2500,0,0,0,0,0,0,0,0,0,0,1.2,"Y"
240000,"M","HS","Married",40,0,-1,-1,-1,-1,0,8936,1649,2999,2840,4114,5923,1658,3010,2840,4114,3923,3673,0.6,"N"
120000,"M","Univ","Married",51,0,0,0,0,0,2,115771,118818,119395,108802,99988,84253,5829,5900,4100,7100,0,17400,2.7,"Y"
160000,"F","GradS","Married",36,-2,-2,-2,-2,-2,-1,25386,2542,2916,4257,629,6267,2549,2916,4321,700,6267,1727,2.5,"N"
180000,"F","Univ","Single",31,-2,-2,-2,-2,-2,-2,0,2813,12937,50500,0,0,2813,12937,50500,0,0,0,1.4,"N"
5e+05,"M","GradS","Married",61,-1,-1,-1,0,0,0,11430,29015,25364,19550,21096,23491,29205,25428,9575,11116,15063,217,5,"N"
80000,"F","HS","Other",60,0,0,0,0,0,2,30959,15774,9365,6515,6845,5789,1458,1230,250,800,0,300,6.3,"N"
180000,"M","Univ","Married",36,2,2,2,2,2,2,114140,115764,117426,119000,120528,123451,5000,5000,5000,5000,5000,0,1.9,"Y"
230000,"F","Univ","Married",27,0,0,0,0,0,0,25947,26998,25825,25908,26341,27898,1800,1500,1500,1000,2000,2000,5.8,"N"
80000,"F","Univ","Single",28,0,-1,-1,0,0,0,18112,8857,69841,59075,58998,61038,10084,79200,2108,2200,3006,2523,4.2,"N"
20000,"M","Univ","Married",42,2,0,0,0,0,0,20745,21431,19745,19943,19235,19245,1373,1386,1189,570,589,600,0.2,"Y"
640000,"F","GradS","Single",41,0,0,0,0,0,0,55645,56656,60185,59218,58963,58992,3000,5000,2300,2128,2125,2222,3.5,"N"
250000,"F","GradS","Married",36,-2,-2,-2,-2,-2,-2,2508,3978,6560,4438,4309,816,3978,6560,4438,4311,816,9165,2.4,"N"
210000,"F","GradS","Single",37,-1,-1,-1,-1,0,-1,349,10128,19631,23906,373,3073,10152,19631,23906,0,3073,7418,2.7,"Y"
120000,"F","Univ","Married",33,0,0,0,0,0,0,46640,50865,54401,57873,61917,63880,5000,5000,5000,5000,3000,3000,0.6,"N"
160000,"M","GradS","Single",31,0,0,0,0,0,0,157303,161498,153226,78511,9808,8358,8055,5045,2280,305,2000,2000,0.4,"Y"
30000,"M","HS","Other",54,0,0,0,0,0,0,22987,22298,22352,23221,24339,25943,2500,2000,1500,4000,2000,0,1.8,"N"
240000,"M","Univ","Married",62,-1,-1,0,0,-1,2,1901,3855,3802,1901,2165,1965,3855,1901,0,2165,0,108,1.6,"N"
50000,"F","GradS","Single",23,-2,-2,-2,-2,-2,-2,807,0,0,0,0,0,0,0,0,0,0,0,3,"N"
210000,"F","HS","Married",42,1,-1,-1,0,0,-1,0,1200,12466,16870,17741,13049,1200,12466,6004,6000,7282,9731,2.2,"Y"
450000,"M","GradS","Married",67,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1.2,"Y"
240000,"F","GradS","Married",37,0,0,0,0,0,0,173677,176304,355496,176402,174440,172806,8000,9500,12448,6155,6453,6390,1.2,"Y"
